tour,prix_propose,prix_plancher,budget_client,marge_actuelle,marge_pct,reaction_client,action_agent,reward,deal_conclu,popularite_dest,saison,phase,negociation_id,destination,nb_personnes
4,2338,2338,1961,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,moyenne,2,862,"Barcelone, Espagne",1
5,2151,2338,1961,-187,-8.69,trop_cher,proposer_hotels,-7.5,False,0.76,moyenne,2,862,"Barcelone, Espagne",1
6,2150,2338,1961,-188,-8.74,trop_cher,proposer_transport,-8.0,False,0.76,moyenne,2,862,"Barcelone, Espagne",1
7,2150,2338,1961,-188,-8.74,trop_cher,retirer_excursion,-8.5,False,0.76,moyenne,2,862,"Barcelone, Espagne",1
8,2150,2338,1961,-188,-8.74,trop_cher,retirer_assurance,-9.0,False,0.76,moyenne,2,862,"Barcelone, Espagne",1
9,2150,2338,1961,-188,-8.74,trop_cher,refuser_negociation,-9.5,False,0.76,moyenne,3,862,"Barcelone, Espagne",1
1,2374,2124,2130,250,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,moyenne,1,863,"Marrakech, Maroc",3
2,2255,2124,2130,131,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,moyenne,1,863,"Marrakech, Maroc",3
3,2142,2124,2130,18,0.84,trop_cher,reduire_5_pct,-6.5,False,0.75,moyenne,1,863,"Marrakech, Maroc",3
4,2142,2124,2130,18,0.84,accepte,aucune,3.0,True,0.75,moyenne,1,863,"Marrakech, Maroc",3
1,3600,3060,4005,540,15.0,accepte,aucune,12.5,True,0.82,basse,1,864,Thailande,1
1,2660,2380,2279,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,moyenne,1,865,"Rome, Italie",2
2,2527,2380,2279,147,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,moyenne,1,865,"Rome, Italie",2
3,2401,2380,2279,21,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,moyenne,1,865,"Rome, Italie",2
4,2401,2380,2279,21,0.87,accepte,aucune,3.0,True,0.78,moyenne,1,865,"Rome, Italie",2
1,2564,2294,1789,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,866,"Paris, France",2
2,2436,2294,1789,142,5.83,trop_cher,reduire_5_pct,-6.0,False,0.9,moyenne,1,866,"Paris, France",2
3,2314,2294,1789,20,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,moyenne,1,866,"Paris, France",2
4,2294,2294,1789,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,moyenne,2,866,"Paris, France",2
5,2110,2294,1789,-184,-8.72,trop_cher,proposer_hotels,-7.5,False,0.9,moyenne,2,866,"Paris, France",2
6,2100,2294,1789,-194,-9.24,trop_cher,proposer_transport,-8.0,False,0.9,moyenne,2,866,"Paris, France",2
7,2100,2294,1789,-194,-9.24,trop_cher,retirer_excursion,-8.5,False,0.9,moyenne,2,866,"Paris, France",2
8,2100,2294,1789,-194,-9.24,trop_cher,retirer_assurance,-9.0,False,0.9,moyenne,2,866,"Paris, France",2
9,2100,2294,1789,-194,-9.24,trop_cher,refuser_negociation,-9.5,False,0.9,moyenne,3,866,"Paris, France",2
1,2520,2142,2455,378,15.0,accepte,aucune,12.5,True,0.8,basse,1,867,"Istanbul, Turquie",2
1,3104,2638,3141,466,15.01,accepte,aucune,12.5,True,0.9,haute,1,868,"Paris, France",3
1,3059,2737,2366,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,haute,1,869,"Rome, Italie",4
2,2906,2737,2366,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,haute,1,869,"Rome, Italie",4
3,2761,2737,2366,24,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,haute,1,869,"Rome, Italie",4
4,2737,2737,2366,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.78,haute,2,869,"Rome, Italie",4
5,2530,2737,2366,-207,-8.18,trop_cher,proposer_hotels,-7.5,False,0.78,haute,2,869,"Rome, Italie",4
6,2530,2737,2366,-207,-8.18,trop_cher,proposer_transport,-8.0,False,0.78,haute,2,869,"Rome, Italie",4
7,2530,2737,2366,-207,-8.18,accepte,aucune,-2.5,True,0.78,haute,1,869,"Rome, Italie",4
1,2949,2638,2167,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,870,"Paris, France",2
2,2802,2638,2167,164,5.85,trop_cher,reduire_5_pct,-6.0,False,0.9,haute,1,870,"Paris, France",2
3,2662,2638,2167,24,0.9,trop_cher,reduire_5_pct,-6.5,False,0.9,haute,1,870,"Paris, France",2
4,2638,2638,2167,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,haute,2,870,"Paris, France",2
5,2427,2638,2167,-211,-8.69,trop_cher,proposer_hotels,-7.5,False,0.9,haute,2,870,"Paris, France",2
6,2415,2638,2167,-223,-9.23,trop_cher,proposer_transport,-8.0,False,0.9,haute,2,870,"Paris, France",2
7,2415,2638,2167,-223,-9.23,trop_cher,retirer_excursion,-8.5,False,0.9,haute,2,870,"Paris, France",2
8,2415,2638,2167,-223,-9.23,trop_cher,retirer_assurance,-9.0,False,0.9,haute,2,870,"Paris, France",2
9,2415,2638,2167,-223,-9.23,trop_cher,refuser_negociation,-9.5,False,0.9,haute,3,870,"Paris, France",2
1,4800,4080,5505,720,15.0,accepte,aucune,12.5,True,0.85,moyenne,1,871,"Dubai, EAU",3
1,4600,3910,5082,690,15.0,accepte,aucune,12.5,True,0.82,haute,1,872,Thailande,2
1,2949,2638,2150,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,873,"Paris, France",2
2,2802,2638,2150,164,5.85,trop_cher,reduire_5_pct,-6.0,False,0.9,haute,1,873,"Paris, France",2
3,2662,2638,2150,24,0.9,trop_cher,reduire_5_pct,-6.5,False,0.9,haute,1,873,"Paris, France",2
4,2638,2638,2150,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,haute,2,873,"Paris, France",2
5,2427,2638,2150,-211,-8.69,trop_cher,proposer_hotels,-7.5,False,0.9,haute,2,873,"Paris, France",2
6,2415,2638,2150,-223,-9.23,trop_cher,proposer_transport,-8.0,False,0.9,haute,2,873,"Paris, France",2
7,2415,2638,2150,-223,-9.23,trop_cher,retirer_excursion,-8.5,False,0.9,haute,2,873,"Paris, France",2
8,2415,2638,2150,-223,-9.23,trop_cher,retirer_assurance,-9.0,False,0.9,haute,2,873,"Paris, France",2
9,2415,2638,2150,-223,-9.23,trop_cher,refuser_negociation,-9.5,False,0.9,haute,3,873,"Paris, France",2
1,4000,3400,3860,600,15.0,accepte,aucune,12.5,True,0.82,moyenne,1,874,Thailande,2
1,3004,2688,2900,316,10.52,trop_cher,reduire_5_pct,-5.5,False,0.76,haute,1,875,"Barcelone, Espagne",3
2,2854,2688,2900,166,5.82,trop_cher,reduire_5_pct,-6.0,False,0.76,haute,1,875,"Barcelone, Espagne",3
3,2854,2688,2900,166,5.82,accepte,aucune,6.5,True,0.76,haute,1,875,"Barcelone, Espagne",3
1,2394,2142,2151,252,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,basse,1,876,"Rome, Italie",2
2,2274,2142,2151,132,5.8,trop_cher,reduire_5_pct,-6.0,False,0.78,basse,1,876,"Rome, Italie",2
3,2274,2142,2151,132,5.8,accepte,aucune,6.5,True,0.78,basse,1,876,"Rome, Italie",2
1,2699,2294,2996,405,15.01,accepte,aucune,12.5,True,0.9,moyenne,1,877,"Paris, France",2
1,4104,3672,3735,432,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,basse,1,878,"Dubai, EAU",2
2,3899,3672,3735,227,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,basse,1,878,"Dubai, EAU",2
3,3899,3672,3735,227,5.82,accepte,aucune,6.5,True,0.85,basse,1,878,"Dubai, EAU",2
1,3059,2737,2246,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,haute,1,879,"Rome, Italie",3
2,2906,2737,2246,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,haute,1,879,"Rome, Italie",3
3,2761,2737,2246,24,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,haute,1,879,"Rome, Italie",3
4,2737,2737,2246,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.78,haute,2,879,"Rome, Italie",3
5,2530,2737,2246,-207,-8.18,trop_cher,proposer_hotels,-7.5,False,0.78,haute,2,879,"Rome, Italie",3
6,2530,2737,2246,-207,-8.18,trop_cher,proposer_transport,-8.0,False,0.78,haute,2,879,"Rome, Italie",3
7,2530,2737,2246,-207,-8.18,trop_cher,retirer_excursion,-8.5,False,0.78,haute,2,879,"Rome, Italie",3
8,2530,2737,2246,-207,-8.18,trop_cher,retirer_assurance,-9.0,False,0.78,haute,2,879,"Rome, Italie",3
9,2530,2737,2246,-207,-8.18,trop_cher,refuser_negociation,-9.5,False,0.78,haute,3,879,"Rome, Italie",3
1,3059,2737,2318,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,haute,1,880,"Rome, Italie",4
2,2906,2737,2318,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,haute,1,880,"Rome, Italie",4
3,2761,2737,2318,24,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,haute,1,880,"Rome, Italie",4
4,2737,2737,2318,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.78,haute,2,880,"Rome, Italie",4
5,2530,2737,2318,-207,-8.18,trop_cher,proposer_hotels,-7.5,False,0.78,haute,2,880,"Rome, Italie",4
6,2530,2737,2318,-207,-8.18,trop_cher,proposer_transport,-8.0,False,0.78,haute,2,880,"Rome, Italie",4
7,2530,2737,2318,-207,-8.18,trop_cher,retirer_excursion,-8.5,False,0.78,haute,2,880,"Rome, Italie",4
8,2530,2737,2318,-207,-8.18,trop_cher,retirer_assurance,-9.0,False,0.78,haute,2,880,"Rome, Italie",4
9,2530,2737,2318,-207,-8.18,trop_cher,refuser_negociation,-9.5,False,0.78,haute,3,880,"Rome, Italie",4
1,2564,2294,1956,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,881,"Paris, France",1
2,2436,2294,1956,142,5.83,trop_cher,reduire_5_pct,-6.0,False,0.9,moyenne,1,881,"Paris, France",1
3,2314,2294,1956,20,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,moyenne,1,881,"Paris, France",1
4,2294,2294,1956,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,moyenne,2,881,"Paris, France",1
5,2110,2294,1956,-184,-8.72,trop_cher,proposer_hotels,-7.5,False,0.9,moyenne,2,881,"Paris, France",1
6,2100,2294,1956,-194,-9.24,trop_cher,proposer_transport,-8.0,False,0.9,moyenne,2,881,"Paris, France",1
7,2100,2294,1956,-194,-9.24,trop_cher,retirer_excursion,-8.5,False,0.9,moyenne,2,881,"Paris, France",1
8,2100,2294,1956,-194,-9.24,trop_cher,retirer_assurance,-9.0,False,0.9,moyenne,2,881,"Paris, France",1
9,2100,2294,1956,-194,-9.24,trop_cher,refuser_negociation,-9.5,False,0.9,moyenne,3,881,"Paris, France",1
1,2394,2142,1832,252,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,basse,1,882,"Istanbul, Turquie",2
2,2274,2142,1832,132,5.8,trop_cher,reduire_5_pct,-6.0,False,0.8,basse,1,882,"Istanbul, Turquie",2
3,2160,2142,1832,18,0.83,trop_cher,reduire_5_pct,-6.5,False,0.8,basse,1,882,"Istanbul, Turquie",2
4,2142,2142,1832,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.8,basse,2,882,"Istanbul, Turquie",2
5,1980,2142,1832,-162,-8.18,trop_cher,proposer_hotels,-7.5,False,0.8,basse,2,882,"Istanbul, Turquie",2
6,1980,2142,1832,-162,-8.18,trop_cher,proposer_transport,-8.0,False,0.8,basse,2,882,"Istanbul, Turquie",2
7,1980,2142,1832,-162,-8.18,trop_cher,retirer_excursion,-8.5,False,0.8,basse,2,882,"Istanbul, Turquie",2
8,1980,2142,1832,-162,-8.18,trop_cher,retirer_assurance,-9.0,False,0.8,basse,2,882,"Istanbul, Turquie",2
9,1980,2142,1832,-162,-8.18,trop_cher,refuser_negociation,-9.5,False,0.8,basse,3,882,"Istanbul, Turquie",2
1,4560,4080,3733,480,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,moyenne,1,883,"Dubai, EAU",2
2,4332,4080,3733,252,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,moyenne,1,883,"Dubai, EAU",2
3,4115,4080,3733,35,0.85,trop_cher,reduire_5_pct,-6.5,False,0.85,moyenne,1,883,"Dubai, EAU",2
4,4080,4080,3733,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,moyenne,2,883,"Dubai, EAU",2
5,3800,4080,3733,-280,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,moyenne,2,883,"Dubai, EAU",2
6,3800,4080,3733,-280,-7.37,accepte,aucune,-2.0,True,0.85,moyenne,1,883,"Dubai, EAU",2
1,2499,2124,2579,375,15.01,accepte,aucune,12.5,True,0.75,moyenne,1,884,"Marrakech, Maroc",4
1,4500,3825,5272,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,885,"La Mecque, Arabie Saoudite",4
1,4320,3672,4285,648,15.0,accepte,aucune,12.5,True,0.85,basse,1,886,"Dubai, EAU",4
1,3059,2737,2798,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,haute,1,887,"Rome, Italie",2
2,2906,2737,2798,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,haute,1,887,"Rome, Italie",2
3,2906,2737,2798,169,5.82,accepte,aucune,6.5,True,0.78,haute,1,887,"Rome, Italie",2
1,4600,3910,5279,690,15.0,accepte,aucune,12.5,True,0.82,haute,1,888,Thailande,2
1,2874,2443,3015,431,15.0,accepte,aucune,12.5,True,0.75,haute,1,889,"Marrakech, Maroc",2
1,3004,2688,2178,316,10.52,trop_cher,reduire_5_pct,-5.5,False,0.76,haute,1,890,"Barcelone, Espagne",3
2,2854,2688,2178,166,5.82,trop_cher,reduire_5_pct,-6.0,False,0.76,haute,1,890,"Barcelone, Espagne",3
3,2711,2688,2178,23,0.85,trop_cher,reduire_5_pct,-6.5,False,0.76,haute,1,890,"Barcelone, Espagne",3
4,2688,2688,2178,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,haute,2,890,"Barcelone, Espagne",3
5,2473,2688,2178,-215,-8.69,trop_cher,proposer_hotels,-7.5,False,0.76,haute,2,890,"Barcelone, Espagne",3
6,2472,2688,2178,-216,-8.74,trop_cher,proposer_transport,-8.0,False,0.76,haute,2,890,"Barcelone, Espagne",3
7,2472,2688,2178,-216,-8.74,trop_cher,retirer_excursion,-8.5,False,0.76,haute,2,890,"Barcelone, Espagne",3
8,2472,2688,2178,-216,-8.74,trop_cher,retirer_assurance,-9.0,False,0.76,haute,2,890,"Barcelone, Espagne",3
9,2472,2688,2178,-216,-8.74,trop_cher,refuser_negociation,-9.5,False,0.76,haute,3,890,"Barcelone, Espagne",3
1,3059,2737,2173,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,haute,1,891,"Rome, Italie",4
2,2906,2737,2173,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,haute,1,891,"Rome, Italie",4
3,2761,2737,2173,24,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,haute,1,891,"Rome, Italie",4
4,2737,2737,2173,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.78,haute,2,891,"Rome, Italie",4
5,2530,2737,2173,-207,-8.18,trop_cher,proposer_hotels,-7.5,False,0.78,haute,2,891,"Rome, Italie",4
6,2530,2737,2173,-207,-8.18,trop_cher,proposer_transport,-8.0,False,0.78,haute,2,891,"Rome, Italie",4
7,2530,2737,2173,-207,-8.18,trop_cher,retirer_excursion,-8.5,False,0.78,haute,2,891,"Rome, Italie",4
8,2530,2737,2173,-207,-8.18,trop_cher,retirer_assurance,-9.0,False,0.78,haute,2,891,"Rome, Italie",4
9,2530,2737,2173,-207,-8.18,trop_cher,refuser_negociation,-9.5,False,0.78,haute,3,891,"Rome, Italie",4
1,2137,1912,1826,225,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,basse,1,892,"Marrakech, Maroc",1
2,2030,1912,1826,118,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,basse,1,892,"Marrakech, Maroc",1
3,1928,1912,1826,16,0.83,trop_cher,reduire_5_pct,-6.5,False,0.75,basse,1,892,"Marrakech, Maroc",1
4,1928,1912,1826,16,0.83,accepte,aucune,3.0,True,0.75,basse,1,892,"Marrakech, Maroc",1
1,4500,3825,5398,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,893,"La Mecque, Arabie Saoudite",2
1,4500,3825,5156,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,894,"La Mecque, Arabie Saoudite",1
1,2351,2104,2107,247,10.51,trop_cher,reduire_5_pct,-5.5,False,0.76,basse,1,895,"Barcelone, Espagne",4
2,2233,2104,2107,129,5.78,trop_cher,reduire_5_pct,-6.0,False,0.76,basse,1,895,"Barcelone, Espagne",4
3,2233,2104,2107,129,5.78,accepte,aucune,6.5,True,0.76,basse,1,895,"Barcelone, Espagne",4
1,2730,2443,2061,287,10.51,trop_cher,reduire_5_pct,-5.5,False,0.75,haute,1,896,"Marrakech, Maroc",2
2,2594,2443,2061,151,5.82,trop_cher,reduire_5_pct,-6.0,False,0.75,haute,1,896,"Marrakech, Maroc",2
3,2464,2443,2061,21,0.85,trop_cher,reduire_5_pct,-6.5,False,0.75,haute,1,896,"Marrakech, Maroc",2
4,2443,2443,2061,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.75,haute,2,896,"Marrakech, Maroc",2
5,2248,2443,2061,-195,-8.67,trop_cher,proposer_hotels,-7.5,False,0.75,haute,2,896,"Marrakech, Maroc",2
6,2185,2443,2061,-258,-11.81,trop_cher,proposer_transport,-8.0,False,0.75,haute,2,896,"Marrakech, Maroc",2
7,2185,2443,2061,-258,-11.81,accepte,aucune,-2.5,True,0.75,haute,1,896,"Marrakech, Maroc",2
1,3004,2688,2507,316,10.52,trop_cher,reduire_5_pct,-5.5,False,0.76,haute,1,897,"Barcelone, Espagne",4
2,2854,2688,2507,166,5.82,trop_cher,reduire_5_pct,-6.0,False,0.76,haute,1,897,"Barcelone, Espagne",4
3,2711,2688,2507,23,0.85,trop_cher,reduire_5_pct,-6.5,False,0.76,haute,1,897,"Barcelone, Espagne",4
4,2688,2688,2507,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,haute,2,897,"Barcelone, Espagne",4
5,2688,2688,2507,0,0.0,accepte,aucune,2.5,True,0.76,haute,1,897,"Barcelone, Espagne",4
1,2949,2638,2428,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,898,"Paris, France",2
2,2802,2638,2428,164,5.85,trop_cher,reduire_5_pct,-6.0,False,0.9,haute,1,898,"Paris, France",2
3,2662,2638,2428,24,0.9,trop_cher,reduire_5_pct,-6.5,False,0.9,haute,1,898,"Paris, France",2
4,2638,2638,2428,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,haute,2,898,"Paris, France",2
5,2427,2638,2428,-211,-8.69,trop_cher,proposer_hotels,-7.5,False,0.9,haute,2,898,"Paris, France",2
6,2427,2638,2428,-211,-8.69,accepte,aucune,-2.0,True,0.9,haute,1,898,"Paris, France",2
1,2949,2638,2769,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,899,"Paris, France",2
2,2802,2638,2769,164,5.85,trop_cher,reduire_5_pct,-6.0,False,0.9,haute,1,899,"Paris, France",2
3,2802,2638,2769,164,5.85,accepte,aucune,6.5,True,0.9,haute,1,899,"Paris, France",2
1,2351,2104,1778,247,10.51,trop_cher,reduire_5_pct,-5.5,False,0.76,basse,1,900,"Barcelone, Espagne",2
2,2233,2104,1778,129,5.78,trop_cher,reduire_5_pct,-6.0,False,0.76,basse,1,900,"Barcelone, Espagne",2
3,2121,2104,1778,17,0.8,trop_cher,reduire_5_pct,-6.5,False,0.76,basse,1,900,"Barcelone, Espagne",2
4,2104,2104,1778,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,basse,2,900,"Barcelone, Espagne",2
5,1936,2104,1778,-168,-8.68,trop_cher,proposer_hotels,-7.5,False,0.76,basse,2,900,"Barcelone, Espagne",2
6,1935,2104,1778,-169,-8.73,trop_cher,proposer_transport,-8.0,False,0.76,basse,2,900,"Barcelone, Espagne",2
7,1935,2104,1778,-169,-8.73,trop_cher,retirer_excursion,-8.5,False,0.76,basse,2,900,"Barcelone, Espagne",2
8,1935,2104,1778,-169,-8.73,trop_cher,retirer_assurance,-9.0,False,0.76,basse,2,900,"Barcelone, Espagne",2
9,1935,2104,1778,-169,-8.73,trop_cher,refuser_negociation,-9.5,False,0.76,basse,3,900,"Barcelone, Espagne",2
1,3800,3400,3757,400,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,moyenne,1,901,Thailande,1
2,3800,3400,3757,400,10.53,accepte,aucune,12.0,True,0.82,moyenne,1,901,Thailande,1
1,5244,4692,3977,552,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,haute,1,902,"Dubai, EAU",2
2,4982,4692,3977,290,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,haute,1,902,"Dubai, EAU",2
3,4733,4692,3977,41,0.87,trop_cher,reduire_5_pct,-6.5,False,0.85,haute,1,902,"Dubai, EAU",2
4,4692,4692,3977,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,haute,2,902,"Dubai, EAU",2
5,4370,4692,3977,-322,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,haute,2,902,"Dubai, EAU",2
6,4370,4692,3977,-322,-7.37,trop_cher,proposer_transport,-8.0,False,0.85,haute,2,902,"Dubai, EAU",2
7,4370,4692,3977,-322,-7.37,trop_cher,retirer_excursion,-8.5,False,0.85,haute,2,902,"Dubai, EAU",2
8,4370,4692,3977,-322,-7.37,trop_cher,retirer_assurance,-9.0,False,0.85,haute,2,902,"Dubai, EAU",2
9,4370,4692,3977,-322,-7.37,trop_cher,refuser_negociation,-9.5,False,0.85,haute,3,902,"Dubai, EAU",2
1,2660,2380,2431,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,moyenne,1,903,"Istanbul, Turquie",4
2,2527,2380,2431,147,5.82,trop_cher,reduire_5_pct,-6.0,False,0.8,moyenne,1,903,"Istanbul, Turquie",4
3,2527,2380,2431,147,5.82,accepte,aucune,6.5,True,0.8,moyenne,1,903,"Istanbul, Turquie",4
1,2137,1912,1591,225,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,basse,1,904,"Marrakech, Maroc",3
2,2030,1912,1591,118,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,basse,1,904,"Marrakech, Maroc",3
3,1928,1912,1591,16,0.83,trop_cher,reduire_5_pct,-6.5,False,0.75,basse,1,904,"Marrakech, Maroc",3
4,1912,1912,1591,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.75,basse,2,904,"Marrakech, Maroc",3
5,1759,1912,1591,-153,-8.7,trop_cher,proposer_hotels,-7.5,False,0.75,basse,2,904,"Marrakech, Maroc",3
6,1710,1912,1591,-202,-11.81,trop_cher,proposer_transport,-8.0,False,0.75,basse,2,904,"Marrakech, Maroc",3
7,1710,1912,1591,-202,-11.81,trop_cher,retirer_excursion,-8.5,False,0.75,basse,2,904,"Marrakech, Maroc",3
8,1710,1912,1591,-202,-11.81,trop_cher,retirer_assurance,-9.0,False,0.75,basse,2,904,"Marrakech, Maroc",3
9,1710,1912,1591,-202,-11.81,trop_cher,refuser_negociation,-9.5,False,0.75,basse,3,904,"Marrakech, Maroc",3
1,2699,2294,3184,405,15.01,accepte,aucune,12.5,True,0.9,moyenne,1,905,"Paris, France",4
1,4275,3825,3208,450,10.53,trop_cher,reduire_5_pct,-5.5,False,0.95,moyenne,1,906,"La Mecque, Arabie Saoudite",2
2,4061,3825,3208,236,5.81,trop_cher,reduire_5_pct,-6.0,False,0.95,moyenne,1,906,"La Mecque, Arabie Saoudite",2
3,3858,3825,3208,33,0.86,trop_cher,reduire_5_pct,-6.5,False,0.95,moyenne,1,906,"La Mecque, Arabie Saoudite",2
4,3825,3825,3208,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.95,moyenne,2,906,"La Mecque, Arabie Saoudite",2
5,3519,3825,3208,-306,-8.7,trop_cher,proposer_hotels,-7.5,False,0.95,moyenne,2,906,"La Mecque, Arabie Saoudite",2
6,3500,3825,3208,-325,-9.29,trop_cher,proposer_transport,-8.0,False,0.95,moyenne,2,906,"La Mecque, Arabie Saoudite",2
7,3500,3825,3208,-325,-9.29,trop_cher,retirer_excursion,-8.5,False,0.95,moyenne,2,906,"La Mecque, Arabie Saoudite",2
8,3500,3825,3208,-325,-9.29,trop_cher,retirer_assurance,-9.0,False,0.95,moyenne,2,906,"La Mecque, Arabie Saoudite",2
9,3500,3825,3208,-325,-9.29,trop_cher,refuser_negociation,-9.5,False,0.95,moyenne,3,906,"La Mecque, Arabie Saoudite",2
1,2660,2380,2594,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,moyenne,1,907,"Istanbul, Turquie",2
2,2660,2380,2594,280,10.53,accepte,aucune,12.0,True,0.8,moyenne,1,907,"Istanbul, Turquie",2
1,2374,2124,1895,250,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,moyenne,1,908,"Marrakech, Maroc",2
2,2255,2124,1895,131,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,moyenne,1,908,"Marrakech, Maroc",2
3,2142,2124,1895,18,0.84,trop_cher,reduire_5_pct,-6.5,False,0.75,moyenne,1,908,"Marrakech, Maroc",2
4,2124,2124,1895,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.75,moyenne,2,908,"Marrakech, Maroc",2
5,1954,2124,1895,-170,-8.7,trop_cher,proposer_hotels,-7.5,False,0.75,moyenne,2,908,"Marrakech, Maroc",2
6,1954,2124,1895,-170,-8.7,accepte,aucune,-2.0,True,0.75,moyenne,1,908,"Marrakech, Maroc",2
1,2429,2065,2718,364,14.99,accepte,aucune,12.5,True,0.9,basse,1,909,"Paris, France",2
1,2660,2380,1878,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,moyenne,1,910,"Rome, Italie",4
2,2527,2380,1878,147,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,moyenne,1,910,"Rome, Italie",4
3,2401,2380,1878,21,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,moyenne,1,910,"Rome, Italie",4
4,2380,2380,1878,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.78,moyenne,2,910,"Rome, Italie",4
5,2200,2380,1878,-180,-8.18,trop_cher,proposer_hotels,-7.5,False,0.78,moyenne,2,910,"Rome, Italie",4
6,2200,2380,1878,-180,-8.18,trop_cher,proposer_transport,-8.0,False,0.78,moyenne,2,910,"Rome, Italie",4
7,2200,2380,1878,-180,-8.18,trop_cher,retirer_excursion,-8.5,False,0.78,moyenne,2,910,"Rome, Italie",4
8,2200,2380,1878,-180,-8.18,trop_cher,retirer_assurance,-9.0,False,0.78,moyenne,2,910,"Rome, Italie",4
9,2200,2380,1878,-180,-8.18,trop_cher,refuser_negociation,-9.5,False,0.78,moyenne,3,910,"Rome, Italie",4
1,2660,2380,1884,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,moyenne,1,911,"Istanbul, Turquie",2
2,2527,2380,1884,147,5.82,trop_cher,reduire_5_pct,-6.0,False,0.8,moyenne,1,911,"Istanbul, Turquie",2
